code,entity,year,productivity,continent
NZL,New Zealand,1973,23.366339,Oceania
NZL,New Zealand,1974,23.290552,Oceania
NZL,New Zealand,1975,22.472792,Oceania
NZL,New Zealand,1976,22.941683,Oceania
NZL,New Zealand,1977,21.932146,Oceania
NZL,New Zealand,1978,20.57688,Oceania
NZL,New Zealand,1979,20.463825,Oceania
NZL,New Zealand,1980,20.61603,Oceania
NZL,New Zealand,1981,21.855492,Oceania
NZL,New Zealand,1982,21.809278,Oceania
NZL,New Zealand,1983,22.566324,Oceania
NZL,New Zealand,1984,23.590374,Oceania
NZL,New Zealand,1985,22.587145,Oceania
NZL,New Zealand,1986,24.02335,Oceania
NZL,New Zealand,1987,24.90125,Oceania
NZL,New Zealand,1988,27.004423,Oceania
NZL,New Zealand,1989,28.208313,Oceania
NZL,New Zealand,1990,28.456034,Oceania
NZL,New Zealand,1991,28.466188,Oceania
NZL,New Zealand,1992,28.873158,Oceania
NZL,New Zealand,1993,29.425865,Oceania
NZL,New Zealand,1994,30.06471,Oceania
NZL,New Zealand,1995,30.408707,Oceania
NZL,New Zealand,1996,31.179928,Oceania
NZL,New Zealand,1997,32.43919,Oceania
NZL,New Zealand,1998,33.185,Oceania
NZL,New Zealand,1999,34.4251,Oceania
NZL,New Zealand,2000,34.19455,Oceania
NZL,New Zealand,2001,34.61917,Oceania
NZL,New Zealand,2002,34.656883,Oceania
NZL,New Zealand,2003,35.050877,Oceania
NZL,New Zealand,2004,33.844494,Oceania
NZL,New Zealand,2005,34.581734,Oceania
NZL,New Zealand,2006,34.55735,Oceania
NZL,New Zealand,2007,36.66018,Oceania
NZL,New Zealand,2008,37.040737,Oceania
NZL,New Zealand,2009,38.593353,Oceania
NZL,New Zealand,2010,39.632904,Oceania
NZL,New Zealand,2011,41.13166,Oceania
NZL,New Zealand,2012,41.361797,Oceania
NZL,New Zealand,2013,41.392303,Oceania
NZL,New Zealand,2014,41.358177,Oceania
NZL,New Zealand,2015,41.29625,Oceania
NZL,New Zealand,2016,42.350384,Oceania
NZL,New Zealand,2017,42.7376,Oceania
NZL,New Zealand,2018,42.714916,Oceania
NZL,New Zealand,2019,44.547375,Oceania
NOR,Norway,1950,9.907662,Europe
NOR,Norway,1951,10.469594,Europe
NOR,Norway,1952,11.026875,Europe
NOR,Norway,1953,11.60994,Europe
NOR,Norway,1954,11.953661,Europe
NOR,Norway,1955,12.385934,Europe
NOR,Norway,1956,12.9130535,Europe
NOR,Norway,1957,13.583911,Europe
NOR,Norway,1958,13.69358,Europe
NOR,Norway,1959,14.12929,Europe
NOR,Norway,1960,14.403861,Europe
NOR,Norway,1961,15.121853,Europe
NOR,Norway,1962,15.429263,Europe
NOR,Norway,1963,15.964842,Europe
NOR,Norway,1964,16.813877,Europe
NOR,Norway,1965,17.995508,Europe
NOR,Norway,1966,18.55077,Europe
NOR,Norway,1967,19.760601,Europe
NOR,Norway,1968,20.903234,Europe
NOR,Norway,1969,22.103846,Europe
NOR,Norway,1970,17.760332,Europe
NOR,Norway,1971,19.209253,Europe
NOR,Norway,1972,21.406303,Europe
NOR,Norway,1973,22.084812,Europe
NOR,Norway,1974,23.943645,Europe
NOR,Norway,1975,26.599808,Europe
NOR,Norway,1976,29.84158,Europe
NOR,Norway,1977,30.629992,Europe
NOR,Norway,1978,33.34545,Europe
NOR,Norway,1979,35.46178,Europe
NOR,Norway,1980,36.85388,Europe
NOR,Norway,1981,36.93323,Europe
NOR,Norway,1982,36.815235,Europe
NOR,Norway,1983,38.781002,Europe
NOR,Norway,1984,40.94229,Europe
NOR,Norway,1985,40.305424,Europe
NOR,Norway,1986,37.816162,Europe
NOR,Norway,1987,38.734505,Europe
NOR,Norway,1988,37.339443,Europe
NOR,Norway,1989,40.062706,Europe
NOR,Norway,1990,44.95071,Europe
NOR,Norway,1991,45.559517,Europe
NOR,Norway,1992,46.800808,Europe
NOR,Norway,1993,47.055927,Europe
NOR,Norway,1994,48.30773,Europe
NOR,Norway,1995,51.57199,Europe
NOR,Norway,1996,57.040657,Europe
NOR,Norway,1997,58.731735,Europe
NOR,Norway,1998,54.6418,Europe
NOR,Norway,1999,60.438477,Europe
NOR,Norway,2000,74.944664,Europe
NOR,Norway,2001,77.07967,Europe
NOR,Norway,2002,75.60525,Europe
NOR,Norway,2003,83.69843,Europe
NOR,Norway,2004,88.14824,Europe
NOR,Norway,2005,108.196556,Europe
NOR,Norway,2006,114.72537,Europe
NOR,Norway,2007,111.84552,Europe
NOR,Norway,2008,123.31775,Europe
NOR,Norway,2009,106.1077,Europe
NOR,Norway,2010,114.91975,Europe
NOR,Norway,2011,124.166626,Europe
NOR,Norway,2012,129.02542,Europe
NOR,Norway,2013,125.781,Europe
NOR,Norway,2014,116.55276,Europe
NOR,Norway,2015,97.47578,Europe
NOR,Norway,2016,93.00969,Europe
NOR,Norway,2017,96.84903,Europe
NOR,Norway,2018,103.562225,Europe
NOR,Norway,2019,100.325645,Europe
PAK,Pakistan,1970,2.9666708,Asia
PAK,Pakistan,1971,3.017757,Asia
PAK,Pakistan,1972,2.866751,Asia
PAK,Pakistan,1973,2.9309175,Asia
PAK,Pakistan,1974,2.999609,Asia
PAK,Pakistan,1975,3.0776088,Asia
PAK,Pakistan,1976,3.1582005,Asia
PAK,Pakistan,1977,3.166501,Asia
PAK,Pakistan,1978,3.2872465,Asia
PAK,Pakistan,1979,3.2886379,Asia
PAK,Pakistan,1980,3.4211724,Asia
PAK,Pakistan,1981,3.598599,Asia
PAK,Pakistan,1982,3.6589348,Asia
PAK,Pakistan,1983,3.8796856,Asia
PAK,Pakistan,1984,3.977794,Asia
PAK,Pakistan,1985,4.1516323,Asia
PAK,Pakistan,1986,4.274906,Asia
PAK,Pakistan,1987,4.317833,Asia
PAK,Pakistan,1988,4.5460234,Asia
PAK,Pakistan,1989,4.7451615,Asia
PAK,Pakistan,1990,4.7315207,Asia
PAK,Pakistan,1991,4.929509,Asia
PAK,Pakistan,1992,5.1446376,Asia
PAK,Pakistan,1993,5.2175946,Asia
PAK,Pakistan,1994,5.111992,Asia
PAK,Pakistan,1995,5.34702,Asia
PAK,Pakistan,1996,5.436995,Asia
PAK,Pakistan,1997,5.207888,Asia
PAK,Pakistan,1998,5.3142533,Asia
PAK,Pakistan,1999,5.235243,Asia
PAK,Pakistan,2000,5.16124,Asia
PAK,Pakistan,2001,5.00235,Asia
PAK,Pakistan,2002,5.0142965,Asia
PAK,Pakistan,2003,4.9974833,Asia
PAK,Pakistan,2004,5.2737136,Asia
PAK,Pakistan,2005,5.555181,Asia
PAK,Pakistan,2006,5.891027,Asia
PAK,Pakistan,2007,6.230948,Asia
PAK,Pakistan,2008,6.432141,Asia
PAK,Pakistan,2009,6.6205926,Asia
PAK,Pakistan,2010,6.673804,Asia
PAK,Pakistan,2011,7.190615,Asia
PAK,Pakistan,2012,7.303584,Asia
PAK,Pakistan,2013,7.2498655,Asia
PAK,Pakistan,2014,7.532263,Asia
PAK,Pakistan,2015,7.966741,Asia
PAK,Pakistan,2016,7.953004,Asia
PAK,Pakistan,2017,8.322207,Asia
PAK,Pakistan,2018,8.668698,Asia
PAK,Pakistan,2019,8.772413,Asia
PER,Peru,1950,2.6484497,South America
PER,Peru,1951,2.8177915,South America
PER,Peru,1952,2.9344518,South America
PER,Peru,1953,3.0423982,South America
PER,Peru,1954,3.1927836,South America
PER,Peru,1955,3.3117058,South America
PER,Peru,1956,3.371967,South America
PER,Peru,1957,3.5843544,South America
PER,Peru,1958,3.4856973,South America
PER,Peru,1959,3.5018563,South America
PER,Peru,1960,3.8014476,South America
PER,Peru,1961,4.021363,South America
PER,Peru,1962,4.323904,South America
PER,Peru,1963,4.5115204,South America
PER,Peru,1964,4.7517805,South America
PER,Peru,1965,4.9986486,South America
PER,Peru,1966,5.306702,South America
PER,Peru,1967,5.4991684,South America
PER,Peru,1968,5.4132385,South America
PER,Peru,1969,5.5991554,South America
PER,Peru,1970,5.6983523,South America
PER,Peru,1971,5.824227,South America
PER,Peru,1972,5.7678556,South America
PER,Peru,1973,6.054074,South America
PER,Peru,1974,6.346189,South America
PER,Peru,1975,6.5259185,South America
PER,Peru,1976,6.422749,South America
PER,Peru,1977,6.220151,South America
PER,Peru,1978,5.93782,South America
PER,Peru,1979,5.948813,South America
PER,Peru,1980,6.3007164,South America
PER,Peru,1981,6.583321,South America
PER,Peru,1982,6.4475436,South America
PER,Peru,1983,5.7053123,South America
PER,Peru,1984,5.7681093,South America
PER,Peru,1985,5.6652513,South America
PER,Peru,1986,6.0267706,South America
PER,Peru,1987,6.527445,South America
PER,Peru,1988,6.1723676,South America
PER,Peru,1989,5.0469494,South America
PER,Peru,1990,4.977477,South America
PER,Peru,1991,4.8743596,South America
PER,Peru,1992,4.9737883,South America
PER,Peru,1993,5.1729245,South America
PER,Peru,1994,5.73697,South America
PER,Peru,1995,6.102011,South America
PER,Peru,1996,6.2091656,South America
PER,Peru,1997,6.4707785,South America
PER,Peru,1998,6.0912576,South America
PER,Peru,1999,5.917506,South America
PER,Peru,2000,5.830105,South America
PER,Peru,2001,5.7824183,South America
PER,Peru,2002,6.0206456,South America
PER,Peru,2003,6.279441,South America
PER,Peru,2004,6.6183205,South America
PER,Peru,2005,7.1518135,South America
PER,Peru,2006,7.8262706,South America
PER,Peru,2007,8.373975,South America
PER,Peru,2008,8.944306,South America
PER,Peru,2009,8.764146,South America
PER,Peru,2010,9.678762,South America
PER,Peru,2011,10.373608,South America
PER,Peru,2012,10.701444,South America
PER,Peru,2013,10.763198,South America
PER,Peru,2014,10.657607,South America
PER,Peru,2015,10.481914,South America
PER,Peru,2016,10.576797,South America
PER,Peru,2017,10.748999,South America
PER,Peru,2018,10.917692,South America
PER,Peru,2019,11.008161,South America
PHL,Philippines,1970,3.7410529,Asia
PHL,Philippines,1971,3.6028402,Asia
PHL,Philippines,1972,3.8071616,Asia
PHL,Philippines,1973,3.7744696,Asia
PHL,Philippines,1974,4.0117893,Asia
PHL,Philippines,1975,4.1602697,Asia
PHL,Philippines,1976,4.517484,Asia
PHL,Philippines,1977,4.5637336,Asia
PHL,Philippines,1978,4.373169,Asia
PHL,Philippines,1979,4.4381256,Asia
PHL,Philippines,1980,4.830546,Asia
PHL,Philippines,1981,4.772035,Asia
PHL,Philippines,1982,5.0469213,Asia
PHL,Philippines,1983,4.5831437,Asia
PHL,Philippines,1984,4.139392,Asia
PHL,Philippines,1985,3.8855753,Asia
PHL,Philippines,1986,3.969068,Asia
PHL,Philippines,1987,4.321253,Asia
PHL,Philippines,1988,4.616014,Asia
PHL,Philippines,1989,4.9365478,Asia
PHL,Philippines,1990,5.263715,Asia
PHL,Philippines,1991,5.315545,Asia
PHL,Philippines,1992,5.355078,Asia
PHL,Philippines,1993,5.6790833,Asia
PHL,Philippines,1994,6.1158614,Asia
PHL,Philippines,1995,6.683218,Asia
PHL,Philippines,1996,6.9570694,Asia
PHL,Philippines,1997,6.567474,Asia
PHL,Philippines,1998,6.0739584,Asia
PHL,Philippines,1999,5.740606,Asia
PHL,Philippines,2000,5.7828255,Asia
PHL,Philippines,2001,5.928682,Asia
PHL,Philippines,2002,5.8759704,Asia
PHL,Philippines,2003,5.8353586,Asia
PHL,Philippines,2004,5.8045473,Asia
PHL,Philippines,2005,5.94461,Asia
PHL,Philippines,2006,6.157087,Asia
PHL,Philippines,2007,6.353869,Asia
PHL,Philippines,2008,6.639924,Asia
PHL,Philippines,2009,6.683566,Asia
PHL,Philippines,2010,7.1145678,Asia
PHL,Philippines,2011,7.5580993,Asia
PHL,Philippines,2012,7.963308,Asia
PHL,Philippines,2013,8.149555,Asia
PHL,Philippines,2014,8.372548,Asia
PHL,Philippines,2015,8.691644,Asia
PHL,Philippines,2016,8.84958,Asia
PHL,Philippines,2017,9.45045,Asia
PHL,Philippines,2018,9.835632,Asia
PHL,Philippines,2019,9.929681,Asia
POL,Poland,1995,15.280071,Europe
POL,Poland,1996,16.28021,Europe
POL,Poland,1997,16.8928,Europe
POL,Poland,1998,17.336582,Europe
POL,Poland,1999,18.164156,Europe
POL,Poland,2000,19.336899,Europe
POL,Poland,2001,19.847076,Europe
POL,Poland,2002,20.997034,Europe
POL,Poland,2003,21.38104,Europe
POL,Poland,2004,21.902554,Europe
POL,Poland,2005,22.63348,Europe
POL,Poland,2006,22.724333,Europe
POL,Poland,2007,23.69253,Europe
POL,Poland,2008,24.393005,Europe
POL,Poland,2009,25.316256,Europe
POL,Poland,2010,28.597836,Europe
POL,Poland,2011,30.57005,Europe
POL,Poland,2012,31.27495,Europe
POL,Poland,2013,31.29155,Europe
POL,Poland,2014,31.03163,Europe
POL,Poland,2015,31.873243,Europe
POL,Poland,2016,32.267654,Europe
POL,Poland,2017,33.66429,Europe
POL,Poland,2018,35.659782,Europe
POL,Poland,2019,37.07774,Europe
PRT,Portugal,1950,3.2812173,Europe
PRT,Portugal,1951,3.6839054,Europe
PRT,Portugal,1952,3.8646781,Europe
PRT,Portugal,1953,4.084427,Europe
PRT,Portugal,1954,4.2859015,Europe
PRT,Portugal,1955,4.4716263,Europe
PRT,Portugal,1956,4.6974297,Europe
PRT,Portugal,1957,5.0341034,Europe
PRT,Portugal,1958,4.9388285,Europe
PRT,Portugal,1959,5.2168193,Europe
PRT,Portugal,1960,5.5631413,Europe
PRT,Portugal,1961,5.895242,Europe
PRT,Portugal,1962,6.3639197,Europe
PRT,Portugal,1963,6.7905793,Europe
PRT,Portugal,1964,7.1194415,Europe
PRT,Portugal,1965,7.6807976,Europe
PRT,Portugal,1966,7.9543943,Europe
PRT,Portugal,1967,8.66021,Europe
PRT,Portugal,1968,9.9525585,Europe
PRT,Portugal,1969,10.373981,Europe
PRT,Portugal,1970,11.027276,Europe
PRT,Portugal,1971,11.5192,Europe
PRT,Portugal,1972,12.343878,Europe
PRT,Portugal,1973,13.628658,Europe
PRT,Portugal,1974,12.870105,Europe
PRT,Portugal,1975,11.889884,Europe
PRT,Portugal,1976,12.568412,Europe
PRT,Portugal,1977,13.064075,Europe
PRT,Portugal,1978,13.388793,Europe
PRT,Portugal,1979,13.86648,Europe
PRT,Portugal,1980,14.162748,Europe
PRT,Portugal,1981,14.097729,Europe
PRT,Portugal,1982,14.232082,Europe
PRT,Portugal,1983,13.386211,Europe
PRT,Portugal,1984,13.023375,Europe
PRT,Portugal,1985,13.3922205,Europe
PRT,Portugal,1986,14.78374,Europe
PRT,Portugal,1987,15.467871,Europe
PRT,Portugal,1988,16.510382,Europe
PRT,Portugal,1989,17.015308,Europe
PRT,Portugal,1990,17.784199,Europe
PRT,Portugal,1991,18.72974,Europe
PRT,Portugal,1992,19.302189,Europe
PRT,Portugal,1993,20.290115,Europe
PRT,Portugal,1994,21.667118,Europe
PRT,Portugal,1995,22.206059,Europe
PRT,Portugal,1996,22.428747,Europe
PRT,Portugal,1997,23.751776,Europe
PRT,Portugal,1998,24.190683,Europe
PRT,Portugal,1999,25.367647,Europe
PRT,Portugal,2000,26.207767,Europe
PRT,Portugal,2001,25.943388,Europe
PRT,Portugal,2002,26.039156,Europe
PRT,Portugal,2003,26.247849,Europe
PRT,Portugal,2004,26.312006,Europe
PRT,Portugal,2005,29.04467,Europe
PRT,Portugal,2006,30.45835,Europe
PRT,Portugal,2007,30.840103,Europe
PRT,Portugal,2008,30.853395,Europe
PRT,Portugal,2009,31.094946,Europe
PRT,Portugal,2010,32.866035,Europe
PRT,Portugal,2011,33.312737,Europe
PRT,Portugal,2012,34.97005,Europe
PRT,Portugal,2013,34.65448,Europe
PRT,Portugal,2014,34.053814,Europe
PRT,Portugal,2015,34.318027,Europe
PRT,Portugal,2016,34.488335,Europe
PRT,Portugal,2017,34.622093,Europe
PRT,Portugal,2018,34.43423,Europe
PRT,Portugal,2019,35.147415,Europe
ROU,Romania,1995,9.537234,Europe
ROU,Romania,1996,9.799868,Europe
ROU,Romania,1997,9.259782,Europe
ROU,Romania,1998,9.025296,Europe
ROU,Romania,1999,9.093931,Europe
ROU,Romania,2000,9.405514,Europe
ROU,Romania,2001,10.246421,Europe
ROU,Romania,2002,11.634535,Europe
ROU,Romania,2003,12.937392,Europe
ROU,Romania,2004,14.169445,Europe
ROU,Romania,2005,14.945911,Europe
ROU,Romania,2006,17.121294,Europe
ROU,Romania,2007,19.056839,Europe
ROU,Romania,2008,22.216656,Europe
ROU,Romania,2009,22.136011,Europe
ROU,Romania,2010,23.572714,Europe
ROU,Romania,2011,23.93335,Europe
ROU,Romania,2012,25.482965,Europe
ROU,Romania,2013,25.733467,Europe
ROU,Romania,2014,26.374271,Europe
ROU,Romania,2015,28.203129,Europe
ROU,Romania,2016,29.556286,Europe
ROU,Romania,2017,32.271114,Europe
ROU,Romania,2018,33.27176,Europe
ROU,Romania,2019,34.723377,Europe
RUS,Russia,1992,16.142405,Europe
RUS,Russia,1993,14.020465,Europe
RUS,Russia,1994,12.63095,Europe
RUS,Russia,1995,12.229894,Europe
RUS,Russia,1996,12.037783,Europe
RUS,Russia,1997,11.550307,Europe
RUS,Russia,1998,10.657077,Europe
RUS,Russia,1999,10.068819,Europe
RUS,Russia,2000,11.213559,Europe
RUS,Russia,2001,11.383333,Europe
RUS,Russia,2002,11.556682,Europe
RUS,Russia,2003,12.55836,Europe
RUS,Russia,2004,13.977831,Europe
RUS,Russia,2005,15.850032,Europe
RUS,Russia,2006,18.233566,Europe
RUS,Russia,2007,20.971571,Europe
RUS,Russia,2008,24.01428,Europe
RUS,Russia,2009,22.15608,Europe
RUS,Russia,2010,24.944563,Europe
RUS,Russia,2011,28.113,Europe
RUS,Russia,2012,29.995682,Europe
RUS,Russia,2013,29.840853,Europe
RUS,Russia,2014,28.953226,Europe
RUS,Russia,2015,25.837358,Europe
RUS,Russia,2016,25.788391,Europe
RUS,Russia,2017,27.446236,Europe
RUS,Russia,2018,29.06468,Europe
RUS,Russia,2019,29.547054,Europe
RUS,Russia,1992,16.142405,Asia
RUS,Russia,1993,14.020465,Asia
RUS,Russia,1994,12.63095,Asia
RUS,Russia,1995,12.229894,Asia
RUS,Russia,1996,12.037783,Asia
RUS,Russia,1997,11.550307,Asia
RUS,Russia,1998,10.657077,Asia
RUS,Russia,1999,10.068819,Asia
RUS,Russia,2000,11.213559,Asia
RUS,Russia,2001,11.383333,Asia
RUS,Russia,2002,11.556682,Asia
RUS,Russia,2003,12.55836,Asia
RUS,Russia,2004,13.977831,Asia
RUS,Russia,2005,15.850032,Asia
RUS,Russia,2006,18.233566,Asia
RUS,Russia,2007,20.971571,Asia
RUS,Russia,2008,24.01428,Asia
RUS,Russia,2009,22.15608,Asia
RUS,Russia,2010,24.944563,Asia
RUS,Russia,2011,28.113,Asia
RUS,Russia,2012,29.995682,Asia
RUS,Russia,2013,29.840853,Asia
RUS,Russia,2014,28.953226,Asia
RUS,Russia,2015,25.837358,Asia
RUS,Russia,2016,25.788391,Asia
RUS,Russia,2017,27.446236,Asia
RUS,Russia,2018,29.06468,Asia
RUS,Russia,2019,29.547054,Asia
SGP,Singapore,1960,3.9006174,Asia
SGP,Singapore,1961,4.4178286,Asia
SGP,Singapore,1962,4.9932733,Asia
SGP,Singapore,1963,5.528052,Asia
SGP,Singapore,1964,5.525317,Asia
SGP,Singapore,1965,5.802855,Asia
SGP,Singapore,1966,6.413456,Asia
SGP,Singapore,1967,7.162774,Asia
SGP,Singapore,1968,7.757151,Asia
SGP,Singapore,1969,8.824212,Asia
SGP,Singapore,1970,9.833744,Asia
SGP,Singapore,1971,10.4474125,Asia
SGP,Singapore,1972,10.551421,Asia
SGP,Singapore,1973,11.519184,Asia
SGP,Singapore,1974,12.803002,Asia
SGP,Singapore,1975,13.638375,Asia
SGP,Singapore,1976,14.520831,Asia
SGP,Singapore,1977,15.476223,Asia
SGP,Singapore,1978,16.928726,Asia
SGP,Singapore,1979,18.520247,Asia
SGP,Singapore,1980,19.705738,Asia
SGP,Singapore,1981,18.166807,Asia
SGP,Singapore,1982,18.053377,Asia
SGP,Singapore,1983,19.482874,Asia
SGP,Singapore,1984,21.38408,Asia
SGP,Singapore,1985,20.027134,Asia
SGP,Singapore,1986,20.987019,Asia
SGP,Singapore,1987,22.492294,Asia
SGP,Singapore,1988,23.070465,Asia
SGP,Singapore,1989,22.154364,Asia
SGP,Singapore,1990,23.198656,Asia
SGP,Singapore,1991,21.36511,Asia
SGP,Singapore,1992,20.746096,Asia
SGP,Singapore,1993,19.97827,Asia
SGP,Singapore,1994,18.425158,Asia
SGP,Singapore,1995,18.623278,Asia
SGP,Singapore,1996,22.307873,Asia
SGP,Singapore,1997,21.954796,Asia
SGP,Singapore,1998,24.276775,Asia
SGP,Singapore,1999,24.299772,Asia
SGP,Singapore,2000,30.42399,Asia
SGP,Singapore,2001,29.471651,Asia
SGP,Singapore,2002,31.106705,Asia
SGP,Singapore,2003,30.018806,Asia
SGP,Singapore,2004,33.862076,Asia
SGP,Singapore,2005,44.355186,Asia
SGP,Singapore,2006,46.44072,Asia
SGP,Singapore,2007,46.967743,Asia
SGP,Singapore,2008,40.87993,Asia
SGP,Singapore,2009,39.941437,Asia
SGP,Singapore,2010,47.979073,Asia
SGP,Singapore,2011,50.826103,Asia
SGP,Singapore,2012,49.144577,Asia
SGP,Singapore,2013,46.140568,Asia
SGP,Singapore,2014,49.082344,Asia
SGP,Singapore,2015,48.794605,Asia
SGP,Singapore,2016,49.45969,Asia
SGP,Singapore,2017,54.29878,Asia
SGP,Singapore,2018,55.62514,Asia
SGP,Singapore,2019,54.55258,Asia
SVK,Slovakia,1990,23.29104,Europe
SVK,Slovakia,1991,19.993107,Europe
SVK,Slovakia,1992,19.910147,Europe
SVK,Slovakia,1993,20.169422,Europe
SVK,Slovakia,1994,21.292253,Europe
SVK,Slovakia,1995,21.491716,Europe
SVK,Slovakia,1996,22.733274,Europe
SVK,Slovakia,1997,23.491076,Europe
SVK,Slovakia,1998,23.097233,Europe
SVK,Slovakia,1999,22.678707,Europe
SVK,Slovakia,2000,24.144154,Europe
SVK,Slovakia,2001,25.50519,Europe
SVK,Slovakia,2002,26.593657,Europe
SVK,Slovakia,2003,27.36018,Europe
SVK,Slovakia,2004,26.86491,Europe
SVK,Slovakia,2005,29.709795,Europe
SVK,Slovakia,2006,30.855715,Europe
SVK,Slovakia,2007,32.386356,Europe
SVK,Slovakia,2008,34.62105,Europe
SVK,Slovakia,2009,33.67581,Europe
SVK,Slovakia,2010,37.117123,Europe
SVK,Slovakia,2011,37.21693,Europe
SVK,Slovakia,2012,37.538563,Europe
SVK,Slovakia,2013,36.791916,Europe
SVK,Slovakia,2014,37.956326,Europe
SVK,Slovakia,2015,37.41844,Europe
SVK,Slovakia,2016,35.256275,Europe
SVK,Slovakia,2017,35.165665,Europe
SVK,Slovakia,2018,35.154427,Europe
SVK,Slovakia,2019,35.82719,Europe
VNM,Vietnam,1970,0.8612904,Asia
VNM,Vietnam,1971,0.884889,Asia
VNM,Vietnam,1972,1.0250126,Asia
VNM,Vietnam,1973,0.96589863,Asia
VNM,Vietnam,1974,0.96174157,Asia
VNM,Vietnam,1975,0.83266914,Asia
VNM,Vietnam,1976,0.9264008,Asia
VNM,Vietnam,1977,1.0548981,Asia
VNM,Vietnam,1978,1.0408705,Asia
VNM,Vietnam,1979,1.0948144,Asia
VNM,Vietnam,1980,1.1113576,Asia
VNM,Vietnam,1981,1.1276174,Asia
VNM,Vietnam,1982,1.1103384,Asia
VNM,Vietnam,1983,1.1524781,Asia
VNM,Vietnam,1984,1.2128034,Asia
VNM,Vietnam,1985,1.2438431,Asia
VNM,Vietnam,1986,1.2473692,Asia
VNM,Vietnam,1987,1.2508391,Asia
VNM,Vietnam,1988,1.27973,Asia
VNM,Vietnam,1989,1.2303238,Asia
VNM,Vietnam,1990,1.248242,Asia
VNM,Vietnam,1991,1.3763326,Asia
VNM,Vietnam,1992,1.4473767,Asia
VNM,Vietnam,1993,1.6003783,Asia
VNM,Vietnam,1994,1.6578928,Asia
VNM,Vietnam,1995,1.7611171,Asia
VNM,Vietnam,1996,1.9628545,Asia
VNM,Vietnam,1997,2.0946474,Asia
VNM,Vietnam,1998,2.0764184,Asia
VNM,Vietnam,1999,2.0388327,Asia
VNM,Vietnam,2000,2.1008787,Asia
VNM,Vietnam,2001,2.3221524,Asia
VNM,Vietnam,2002,2.4716961,Asia
VNM,Vietnam,2003,2.5970147,Asia
VNM,Vietnam,2004,2.7989905,Asia
VNM,Vietnam,2005,3.0270452,Asia
VNM,Vietnam,2006,3.0816696,Asia
VNM,Vietnam,2007,3.380881,Asia
VNM,Vietnam,2008,3.399545,Asia
VNM,Vietnam,2009,3.2103312,Asia
VNM,Vietnam,2010,3.712698,Asia
VNM,Vietnam,2011,3.8844273,Asia
VNM,Vietnam,2012,4.0761576,Asia
VNM,Vietnam,2013,4.3015313,Asia
VNM,Vietnam,2014,4.804195,Asia
VNM,Vietnam,2015,4.946606,Asia
VNM,Vietnam,2016,5.1569247,Asia
VNM,Vietnam,2017,5.652919,Asia
VNM,Vietnam,2018,5.982665,Asia
VNM,Vietnam,2019,6.739149,Asia
SVN,Slovenia,1995,25.936514,Europe
SVN,Slovenia,1996,27.861086,Europe
SVN,Slovenia,1997,29.07035,Europe
SVN,Slovenia,1998,28.589737,Europe
SVN,Slovenia,1999,29.04555,Europe
SVN,Slovenia,2000,30.183662,Europe
SVN,Slovenia,2001,30.578573,Europe
SVN,Slovenia,2002,30.27885,Europe
SVN,Slovenia,2003,31.049395,Europe
SVN,Slovenia,2004,31.913849,Europe
SVN,Slovenia,2005,35.70346,Europe
SVN,Slovenia,2006,35.830597,Europe
SVN,Slovenia,2007,36.134407,Europe
SVN,Slovenia,2008,38.628654,Europe
SVN,Slovenia,2009,36.110195,Europe
SVN,Slovenia,2010,37.615192,Europe
SVN,Slovenia,2011,40.164043,Europe
SVN,Slovenia,2012,40.54615,Europe
SVN,Slovenia,2013,40.011208,Europe
SVN,Slovenia,2014,39.85244,Europe
SVN,Slovenia,2015,38.51726,Europe
SVN,Slovenia,2016,39.546898,Europe
SVN,Slovenia,2017,40.554752,Europe
SVN,Slovenia,2018,42.5601,Europe
SVN,Slovenia,2019,42.50005,Europe
ZAF,South Africa,2001,14.418629,Africa
ZAF,South Africa,2002,14.43183,Africa
ZAF,South Africa,2003,15.460175,Africa
ZAF,South Africa,2004,16.013725,Africa
ZAF,South Africa,2005,16.981928,Africa
ZAF,South Africa,2006,16.608631,Africa
ZAF,South Africa,2007,17.33961,Africa
ZAF,South Africa,2008,17.446796,Africa
ZAF,South Africa,2009,17.575262,Africa
ZAF,South Africa,2010,18.785038,Africa
ZAF,South Africa,2011,18.793608,Africa
ZAF,South Africa,2012,19.016754,Africa
ZAF,South Africa,2013,18.848959,Africa
ZAF,South Africa,2014,18.931772,Africa
ZAF,South Africa,2016,17.885271,Africa
ZAF,South Africa,2017,18.054855,Africa
ZAF,South Africa,2018,17.883596,Africa
ZAF,South Africa,2019,17.969189,Africa
ESP,Spain,1950,4.2093525,Europe
ESP,Spain,1951,4.952261,Europe
ESP,Spain,1952,5.182965,Europe
ESP,Spain,1953,4.9694395,Europe
ESP,Spain,1954,5.531813,Europe
ESP,Spain,1955,5.8054724,Europe
ESP,Spain,1956,6.18243,Europe
ESP,Spain,1957,6.3979545,Europe
ESP,Spain,1958,6.5882616,Europe
ESP,Spain,1959,6.5457077,Europe
ESP,Spain,1960,7.4155407,Europe
ESP,Spain,1961,8.220225,Europe
ESP,Spain,1962,9.037536,Europe
ESP,Spain,1963,9.915869,Europe
ESP,Spain,1964,10.606906,Europe
ESP,Spain,1965,11.165489,Europe
ESP,Spain,1966,11.888808,Europe
ESP,Spain,1967,12.342417,Europe
ESP,Spain,1968,13.353511,Europe
ESP,Spain,1969,14.520748,Europe
